-1	0.8852577854767708
1	0.9233051535783876
1	0.9725051405682773
1	0.9954190123085644
1	0.9800524688048798
1	0.9938077815732705
1	0.894256987593658
-1	0.594064843568863
1	0.9984836640549792
1	0.9977109154959389
1	0.9989124146597141
1	0.9975751983636555
1	0.9939541806955727
1	0.9972618924702271
1	0.8748066166536919
1	0.9639395721616159
1	0.9803681348714043
1	0.9821222250687731
1	0.966603746595943
1	0.43218766779266676
1	0.8608419560839552
1	0.9870356860008278
1	0.9902020009881964
1	0.9695383413231701
1	0.9582038306628341
1	0.9729270039506351
1	0.9883071857320428
-1	0.9961655473130163
1	0.9975744078991582
-1	0.8323397240973498
1	0.9723898277271517
1	0.9795563043459357
1	0.9931223538679316
1	0.9879823163399118
1	0.9560549961161563
1	0.9911162928823471
1	0.9245530641897107
1	0.9989559630543662
1	0.9546833392784261
1	0.9689090472050957
1	0.9829110222627538
1	0.9897169855515183
1	0.9392023866832325
1	0.5682198766746276
